"creationDate","criticName","criticPageUrl","reviewState","isFresh","isRotten","isRtUrl","isTopCritic","publicationUrl","publicationName","reviewUrl","quote","reviewId","scoreSentiment","originalScore","movieId"
"2006-06-05","David Ansen","/critics/david-ansen","fresh",True,False,False,True,"/critics/source/339","Newsweek","http://www.newsweek.com/id/52320","Cars inspires more admiration than elation. It dazzles even as it disappoints.",1512129,"POSITIVE","","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-05","Frederic and Mary Ann Brussat","/critics/frederic-and-mary-ann-brussat","fresh",True,False,False,False,"/critics/source/686","Spirituality & Practice","http://www.spiritualityandpractice.com/films/films.php?id=15673","Honks its horn for the rewards and satisfactions of community versus the emptiness of selfishness and the culture's focus on winning and fame.",1512143,"POSITIVE","4/5","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-05","Peter Canavese","/critics/peter-canavese","fresh",True,False,False,False,"/critics/source/1601","Groucho Reviews","http://www.grouchoreviews.com/reviews/2594","Even if Cars isn't the studio's champion outing, Pixar continues to run on all cylinders.",1512160,"POSITIVE","3/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-06","Rich Cline","/critics/rich-cline","fresh",True,False,False,False,"/critics/source/929","Shadows on the Wall","http://www.shadowsonthewall.co.uk/06/cars.htm","The animation is jaw-droppingly gorgeous, and the characters are wonderful. But it's kind of odd, really.",1512219,"POSITIVE","4/5","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-06","Susan Granger","/critics/susan-granger","fresh",True,False,False,False,"/critics/source/918","Modamag.com","http://www.susangranger.com/reviews","Absolutely ingenious! The more you know about cars and car movies, the richer the experience of watching. Put the pedal to the metal and get going.",1512242,"POSITIVE","10/10","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-06","Andrea Chase","/critics/andrea-chase","fresh",True,False,False,False,"/critics/source/1370","Killer Movie Reviews","http://www.killermoviereviews.com/main.php?nextlink=display&dId=713","a great movie that's not just a, you'll pardon the expression, character-driven story, but also an irresistible paean to life in the slow lane",1512263,"POSITIVE","4/5","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-06","Robert Wilonsky","/critics/robert-wilonsky","fresh",True,False,False,True,"/critics/source/472","Village Voice","","What ultimately redeems Cars from turning out a total lemon is its soul. Lasseter loves these animated inanimate objects as though they were kin, and it shows in every beautifully rendered frame.",1512283,"POSITIVE","","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-06","Steve Rhodes","/critics/steve-rhodes","rotten",False,True,False,False,"/critics/source/703","Internet Reviews","http://reviews.imdb.com/Reviews/405/40503","With its fundamentally flawed concept of talking cars, you'd be best advised to skip the movie and buy the toys. Even the best of Pixar's talent can't put a shine on this jalopy.",1512342,"NEGATIVE","2.5/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-07","Sean Burns","/critics/sean-burns","rotten",False,True,False,False,"/critics/source/362","Philadelphia Weekly","","Once you start running into Jay Leno as 'Jay Limo' and Bob Costas as 'Bob Cutlass,' the whole thing starts to feel almost as annoying as a DreamWorks movie. I guess it had to happen sooner or later.",1512348,"NEGATIVE","","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-07","Tasha Robinson","/critics/tasha-robinson","fresh",True,False,False,True,"/critics/source/833","AV Club","","By previous Pixar standards, it's a weak sort of win.",1512450,"POSITIVE","B+","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-07","Lisa Schwarzbaum","/critics/lisa-schwarzbaum","fresh",True,False,False,True,"/critics/source/150","Entertainment Weekly","http://www.ew.com/ew/article/0,,1204682,00.html","A work of American art as classic as it is modern.",1512488,"POSITIVE","A-","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-07","Sean McBride","/critics/sean-mcbride","fresh",True,False,False,False,"/critics/source/1563","Sean the Movie Guy","","Pixar has yet another winner on the track",1512491,"POSITIVE","3.5/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Steve Schneider","/critics/steve-schneider","rotten",False,True,False,False,"/critics/source/499","Orlando Weekly","http://www.orlandoweekly.com/film/review.asp?rid=11502","The creative mind rot that was foretold by The Incredibles comes home with full, Lamborghini-against-a-brick-wall force in a dull highway opera that's only notable for its technical achievements.",1512551,"NEGATIVE","","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Phil Villarreal","/critics/phil-villarreal","rotten",False,True,False,False,"/critics/source/858","Arizona Daily Star","http://azstarnet.com/caliente/131961","All of this sloppy characterization would have been forgivable if the cars had funny things to say, but the script is mainly a succession of bad car puns.",1512591,"NEGATIVE","2/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Walter Chaw","/critics/walter-chaw","rotten",False,True,False,False,"/critics/source/559","Film Freak Central","http://filmfreakcentral.net/screenreviews/cars.htm","Pixar's corporate merging with Disney makes more sense now.",1512613,"NEGATIVE","1.5/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Josh Larsen","/critics/josh-larsen","fresh",True,False,False,False,"/critics/source/1044","Sun Publications (Chicago, IL)","http://www.suburbanchicagonews.com/entertainment/movies/6_5_NA09_CARS_S1.htm","Cars may not have the strongest story, at least according to Pixar standards, yet thanks to Lasseter's passion the movie still gleams. It's as if the screen had just been waxed.",1512619,"POSITIVE","3/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Ella Taylor","/critics/ella-taylor","fresh",True,False,False,True,"/critics/source/251","L.A. Weekly","","Cars cheerfully hitches cutting-edge animation to a folksy narrative plugging friendship, community and a Luddite mistrust of high tech.",1512626,"POSITIVE","","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Andy Klein","/critics/andy-klein","fresh",True,False,False,False,"/critics/source/1414","Los Angeles CityBeat","","Pixar and director John Lasseter have a track record so amazing, they can make a fine feature that's likely to be the year's best animated film ... and still have it be a disappointment.",1512632,"POSITIVE","","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Eleanor Ringel Cater","/critics/eleanor-ringel-cater","rotten",False,True,False,True,"/critics/source/23","Atlanta Journal-Constitution","","At almost 2 hours, the movie, well, exhausts its welcome, somehow managing to be simultaneously frenetic and leaden.",1512637,"NEGATIVE","C-","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Matt Pais","/critics/matt-pais","fresh",True,False,False,False,"/critics/source/1712","Metromix.com","http://metromix.chicagotribune.com/movies/mmx-060609-movies-review-cars-pais,0,590130.story","You'll walk out of the theater wondering if it's OK to be disappointed when a movie is merely good.",1512639,"POSITIVE","3/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Gene Seymour","/critics/gene-seymour","fresh",True,False,False,True,"/critics/source/338","Newsday","","And as pop flies go, Cars is pretty to watch, even as it loops, drifts and, at times, looks as if it's just hanging in midair.",1512648,"POSITIVE","3/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Laura Kelly","/critics/laura-kelly","rotten",False,True,False,False,"/critics/source/506","South Florida Sun-Sentinel","","The good looks, the joking winks and nudges, and the race-circuit star power never really get this one out of the driveway.",1512651,"NEGATIVE","2/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Chris Hewitt","/critics/chris-hewitt","fresh",True,False,False,False,"/critics/source/600","St. Paul Pioneer Press","","Other Pixar movies have been funnier than Cars, but director John Lasseter and his collaborators really make us long for the dusty charms of Radiator Springs, a town Norman Rockwell might have imagined if he'd had a hard drive at his disposal.",1512653,"POSITIVE","3.5/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Marrit Ingman","/critics/marrit-ingman","fresh",True,False,False,True,"/critics/source/28","Austin Chronicle","http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a372691","Never really quite great, it's still a good enough diversion for the family and should please adult fans of racing.",1512655,"POSITIVE","3/5","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Bruce Newman","/critics/bruce-newman","rotten",False,True,False,True,"/critics/source/601","San Jose Mercury News","","Cars gives you plenty of time to think, some of which you may wish to use wondering why it isn't a better movie.",1512664,"NEGATIVE","2.5/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Jeff Otto","/critics/jeff-otto","fresh",True,False,False,False,"/critics/source/1937","ReelzChannel.com","http://www.reelzchannel.com/movie/156443/cars/reviews/","Pixar maintains the lush visuals and sweet story, but the crossover is limited this time around.",1512675,"POSITIVE","3/5","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Jeffrey Westhoff","/critics/jeffrey-westhoff","fresh",True,False,False,False,"/critics/source/1028","Northwest Herald (Crystal Lake, IL)","","The script may miss the parental angst lurking within Toy Story and The Incredibles, but it still contains the studio's rich sense of humor.",1512685,"POSITIVE","3.5/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Peter Rainer","/critics/peter-rainer","fresh",True,False,False,True,"/critics/source/71","Christian Science Monitor","http://www.csmonitor.com/2006/0609/p12s02-almo.html","Cars, although obviously the product of highly gifted and hard-working animators, is something of a misfire.",1512698,"POSITIVE","B","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Bill Muller","/critics/bill-muller","fresh",True,False,False,True,"/critics/source/642","Arizona Republic","","The truest measure of the movie is that eventually we forget we're watching a bunch of vehicles with faces and start to think of them as individual characters. It's quite an accomplishment, and perhaps one only possible by Pixar.",1512704,"POSITIVE","4/5","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Kenneth Turan","/critics/kenneth-turan","fresh",True,False,False,True,"/critics/source/268","Los Angeles Times","http://www.calendarlive.com/movies/reviews/cl-et-cars9jun09,0,3816075.story","What's surprising about this supremely engaging film is the source of its curb appeal: It has heart.",1512708,"POSITIVE","4/5","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Manohla Dargis","/critics/manohla-dargis","rotten",False,True,False,True,"/critics/source/337","New York Times","","... both in its ingratiating vibe and bland execution, Cars is nothing if not totally, disappointingly new-age Disney ...",1512711,"NEGATIVE","2/5","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Stephen Hunter","/critics/stephen-hunter","fresh",True,False,False,True,"/critics/source/474","Washington Post","http://www.washingtonpost.com/wp-dyn/content/article/2006/06/08/AR2006060801925.html","It's the latest concoction from the geniuses at Pixar, probably the most inventive of the Computer Generated Imagery shop -- and the film's great fun, if well under the level of the first Toy Story.",1512712,"POSITIVE","","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Rebecca Murray","/critics/rebecca-murray","fresh",True,False,False,False,"/critics/source/1218","About.com","","Every voice fits and every scene works.",1512720,"POSITIVE","A","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Jessica Reaves","/critics/jessica-reaves","fresh",True,False,False,True,"/critics/source/68","Chicago Tribune","http://metromix.chicagotribune.com/movies/mmx-060609-movies-review-cars,0,997014.story","While it's a technically perfect movie, its tone is too manic, its characters too jaded and, in the end, its story too empty to stand up to expectations.",1512721,"POSITIVE","2.5/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","James Berardinelli","/critics/james-berardinelli","fresh",True,False,False,False,"/critics/source/387","ReelViews","http://www.reelviews.net/php_review_template.php?identifier=884","While Cars may cross the finish line ahead of any of 2006's other animated films, it's several laps behind its Pixar siblings.",1512725,"POSITIVE","3/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Dustin Putman","/critics/dustin-putman","fresh",True,False,False,False,"/critics/source/863","TheFilmFile.com","http://www.themovieboy.com/directlinks/06cars.htm","Absorbing, charming, and even touching.",1512730,"POSITIVE","3.5/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Claudia Puig","/critics/claudia-puig","fresh",True,False,False,True,"/critics/source/464","USA Today","http://www.usatoday.com/life/movies/reviews/2006-06-08-cars-review_x.htm","The animation is stunningly rendered. But the story is always the critical element in Pixar movies, and Cars' story is heartfelt with a clear and unabashed moral.",1512731,"POSITIVE","","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","William Arnold","/critics/william-arnold","fresh",True,False,False,False,"/critics/source/504","Seattle Post-Intelligencer","http://seattlepi.nwsource.com/movies/273246_cars09q.html","The buzz got it wrong: Cars has turned out to be all pleasure, one of Pixar's most imaginative and thoroughly appealing movies ever.",1512733,"POSITIVE","A","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Steven Rea","/critics/steven-rea","rotten",False,True,False,True,"/critics/source/361","Philadelphia Inquirer","","Pixar finally rolled out a clunker.",1512735,"NEGATIVE","2/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Christy Lemire","/critics/christy-lemire","rotten",False,True,False,True,"/critics/source/531","Associated Press","","The makers of Doc Hollywood called. They want their movie back.",1512736,"NEGATIVE","","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","E! Staff","/critics/e-staff","rotten",False,True,False,False,"/critics/source/137","E! Online","http://www.eonline.com/Reviews/Movies/Leaves/0,20,3490,00.html","Thank God for the technical glory of Pixar, because if we had to rely on script and performances, Cars would crash and burn.",1512742,"NEGATIVE","C","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Stephanie Zacharek","/critics/stephanie-zacharek","rotten",False,True,False,True,"/critics/source/400","Salon.com","","None of the characters in Cars feel like flesh and blood. None of them feel like family. Instead, they're just a means to an end -- vehicles and nothing more.",1512746,"NEGATIVE","","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Les Wright","/critics/les-wright","fresh",True,False,False,False,"/critics/source/108","culturevulture.net","http://www.culturevulture.net/Movies14/Cars.htm","Richly silly, but also solid, with something for the kids and the adults",1512748,"POSITIVE","","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Nell Minow","/critics/nell-minow","fresh",True,False,False,True,"/critics/source/300","Movie Mom","","As far as the script goes, ""Cars"" is a little bit pedestrian.",1512750,"POSITIVE","B+","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Sean O'Connell","/critics/sean-oconnell","fresh",True,False,False,False,"/critics/source/178","Filmcritic.com","","For the first time in Pixar's young history, the meaningful lessons of the plot take a back seat to the filmmaker's breathtaking art.",1512753,"POSITIVE","3.5/5","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Bill Clark","/critics/bill-clark","fresh",True,False,False,False,"/critics/source/1655","FromTheBalcony","http://fromthebalcony.com/movie-reviews/cars-2006/","The film is easily their [Pixar's] weakest effort to date, but Pixar on a bad day is better than most studios on a good day.",1512760,"POSITIVE","B-","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Devin Faraci","/critics/devin-faraci","rotten",False,True,False,False,"/critics/source/537","CHUD","http://chud.com/articles/articles/6879/1/CARS-REVIEW/Page1.html","Cars runs out of gas long before it reaches the finish line. With twenty minutes cut it could have been a contender, but it's the worst Pixar film to date.",1512761,"NEGATIVE","6/10","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Willie Waffle","/critics/willie-waffle","fresh",True,False,False,False,"/critics/source/1551","WaffleMovies.com","http://www.wafflemovies.com/cars.html","Larry The Cable Guy saves a movie that is good, but not great.",1512762,"POSITIVE","2.5/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Eugene Novikov","/critics/eugene-novikov","fresh",True,False,False,False,"/critics/source/610","Film Blather","http://filmblather.com/films/cars/","Has all the charm of the Pixar canon, though little of the emotional resonance and clear thinking of their best films.",1512764,"POSITIVE","B","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","David Cornelius","/critics/david-cornelius","fresh",True,False,False,False,"/critics/source/141","eFilmCritic.com","http://efilmcritic.com/review.php?movie=14707&reviewer=392","Funny and warm and beautiful and awe-inspiring and nothing short of absolutely wonderful.",1512766,"POSITIVE","5/5","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Brian Orndorf","/critics/brian-orndorf","rotten",False,True,False,False,"/critics/source/1037","FilmJerk.com","http://www.filmjerk.com/reviews/article.php?id_rev=847","2004's dazzling Incredibles promised Pixar was growing up and willing to try new things. Cars is incontrovertible proof that promise was not kept.",1512782,"NEGATIVE","C","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Jeffrey M. Anderson","/critics/jeffrey-m-anderson","fresh",True,False,False,False,"/critics/source/96","Combustible Celluloid","http://www.combustiblecelluloid.com/2006/cars.shtml","Pixar's seventh feature film Cars arrives with more of a sputter than a zoom. It's a skid, if not entirely a blowout.",1512783,"POSITIVE","3/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-08","Erik Childress","/critics/erik-childress","rotten",False,True,False,False,"/critics/source/141","eFilmCritic.com","http://efilmcritic.com/review.php?movie=14707&reviewer=198","Calling it a borderline lazy effort in the script department would be assuming that the eight credited writers actually put forth an effort beyond just watching Doc Hollywood one night.",1512787,"NEGATIVE","2/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-09","Eric D. Snider","/critics/eric-d-snider","fresh",True,False,False,False,"/critics/source/986","EricDSnider.com","http://www.ericdsnider.com/movies/cars/","Some of the Pixar magic may have been misdirected on this project, but these guys probably couldn't make a bad movie if they wanted to.",1512794,"POSITIVE","B-","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-09","Kevin Carr","/critics/kevin-carr","fresh",True,False,False,False,"/critics/source/1593","7M Pictures","http://www.7mpictures.com/inside/reviews/cars_review.htm","It's great to see [John Lasseter] back in total creative control of the Pixar animated films. He's a Walt Disney for this generation.",1512802,"POSITIVE","3.5/5","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-09","Cherryl Dawson and Leigh Ann Palone","/critics/cherryl-dawson-and-leigh-ann-palone","fresh",True,False,False,False,"/critics/source/1005","TheMovieChicks.com","http://www.themoviechicks.com/mid2006/mcrcars.html","This might not have the strong sentimental story that we've seen in previous Pixar films, but it is as cute, clever, and funny as ever.",1512824,"POSITIVE","3.5/5","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-09","Scott Weinberg","/critics/scott-weinberg","rotten",False,True,False,False,"/critics/source/141","eFilmCritic.com","http://www.efilmcritic.com/review.php?movie=14707&reviewer=128","Cars is the first Pixar flick I'd describe as ""cynical,"" and that, frankly, breaks my heart just a little bit.",1512827,"NEGATIVE","2.5/5","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-09","Jeffrey Chen","/critics/jeffrey-chen","fresh",True,False,False,False,"/critics/source/1073","Window to the Movies","http://www.windowtothemovies.com/LV-cars.html","That it doesn't quite match the amazing previous movies feels like a minor technical nitpick in the face of the assuredness with which the team delivers its brand of entertainment.",1512828,"POSITIVE","8/10","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-09","Jon Niccum","/critics/jon-niccum","rotten",False,True,False,False,"/critics/source/746","Lawrence Journal-World","http://www2.ljworld.com/news/2006/jun/09/animated_cars_lacks_drive/?arts","Apparently, anthropomorphized machines are a whole lot less fun than anthropomorphized fish, insects, toys or monsters. Remember last year's Robots? Yeah, me neither",1512829,"NEGATIVE","2/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-09","John Venable","/critics/john-venable","fresh",True,False,False,False,"/critics/source/1049","Supercala.com","http://www.supercalafragalistic.com/carsreview.htm","Pixar is truly the Ferrari of animation studios...another winner!",1512831,"POSITIVE","10/10","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-09","Ethan Alter","/critics/ethan-alter","fresh",True,False,False,False,"/critics/source/372","Premiere Magazine","","What Pixar's latest 'toon lacks in plot freshness, it makes up for with great characters, fun vocal performances, and a script with genuine emotional heft.",1512833,"POSITIVE","3.5/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-09","Bob Bloom","/critics/bob-bloom","fresh",True,False,False,False,"/critics/source/872","Journal and Courier (Lafayette, IN)","","Younger viewers who are not so demanding will enjoy Cars more than the adults. Despite its clichés, it is colorful, funny and sweet.",1512834,"POSITIVE","3/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-09","Cynthia Fuchs","/critics/cynthia-fuchs","rotten",False,True,False,False,"/critics/source/368","PopMatters","","As much as the movie makes such imagery oddly fresh again in the ever-strange form of animation (look how sharp that butte looks!) it is also, inevitably, archaic.",1512836,"NEGATIVE","","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-09","Joe Williams","/critics/joe-williams","fresh",True,False,False,True,"/critics/source/429","St. Louis Post-Dispatch","","It's powered by a human heart through a roadway of natural wonders and cultural signposts en route to the checkered flag.",1512841,"POSITIVE","A-","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-09","Sara Michelle Fetters","/critics/sara-michelle-fetters","fresh",True,False,False,True,"/critics/source/1411","MovieFreak.com","http://www.moviefreak.com/artman/publish/movies_cars.shtml","It is our wildest dreams come to life, and as such is a raucous wonderment speeding to success down the box office fastlane.",1512842,"POSITIVE","3/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-09","Rubin Safaya","/critics/rubin-safaya","rotten",False,True,False,False,"/critics/source/1731","Cinemalogue","http://www.cinemalogue.com/2006/06/09/cars/","...scenes involving the colorful townspeople, capitalizing largely on Paul Newman's skill at playing wise yet ostensibly cantankerous old men, are repeatedly interrupted by long stretches of boring homages to the world of celebrity...",1512853,"NEGATIVE","","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-09","Paul Salfen","/critics/paul-salfen","fresh",True,False,False,False,"/critics/source/1049","Supercala.com","http://www.supercalafragalistic.com/carsreview2.htm","Given the studio's track record this should have been an easy lap around the track, but instead it putters towards the finish line.",1512864,"POSITIVE","6.5/10","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-09","Brent Simon","/critics/brent-simon","fresh",True,False,False,False,"/critics/source/1392","FilmStew.com","http://www.filmstew.com/Content/Article.asp?ContentID=14292&Page=1","Its overtly nostalgic pining for small town Americana is something for which the 5- to 12-year-olds of today have no comparative sense, and certainly no longing.",1512866,"POSITIVE","","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-09","Robin Clifford","/critics/robin-clifford","fresh",True,False,False,False,"/critics/source/386","Reeling Reviews","http://www.reelingreviews.com/cars.htm","Cars is a great looking film that doesn't have a great story",1512867,"POSITIVE","B","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-09","Tyler Hanley","/critics/tyler-hanley","rotten",False,True,False,False,"/critics/source/592","Palo Alto Weekly","","Make no mistake - Cars is still the best animated film this year. But with Pixar behind the wheel, the film should have cruised to must-see status. Instead, it stalls.",1512868,"NEGATIVE","2.5/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-09","Nick Rogers","/critics/nick-rogers","rotten",False,True,False,False,"/critics/source/2952","Midwest Film Journal","https://midwestfilmjournal.com/2006/06/09/cars/","The voices are great&#44; a handful of puns are funny and the last half-hour is the Pixar movie we&apos;ve expected to see&#46; But that stalling sound in the opening race of &quot;Cars&quot; is Pixar&apos;s first-ever sputtering-out of imagination and immersion&#46;",1512869,"NEGATIVE","2.5/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-09","Roger Ebert","/critics/roger-ebert","fresh",True,False,False,True,"/critics/source/67","Chicago Sun-Times","http://www.rogerebert.com/reviews/cars-2006","It tells a bright and cheery story, and then has a little something profound lurking around the edges. In this case, it's a sense of loss.",1512870,"POSITIVE","3/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-09","J. R. Jones","/critics/j-r-jones","rotten",False,True,False,True,"/critics/source/66","Chicago Reader","http://onfilm.chicagoreader.com/movies/briefs/29910_CARS.html","At 116 minutes, it's a test not of speed but endurance.",1512871,"NEGATIVE","","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-09","Ty Burr","/critics/ty-burr","fresh",True,False,False,True,"/critics/source/44","Boston Globe","http://www.boston.com/ae/movies/articles/2006/06/09/revved_up","The short answer is: Pixar does it again.",1512872,"POSITIVE","3/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-09","James Sanford","/critics/james-sanford","fresh",True,False,False,False,"/critics/source/625","Kalamazoo Gazette","http://www.interbridge.com/jamessanford/2006/cars.html","one of the most eye-pleasing computer-animated films to date... As is typical with a Pixar film, the laughs continue all the way to the movie's last frame.",1512879,"POSITIVE","","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-09","Sean P. Means","/critics/sean-p-means","fresh",True,False,False,False,"/critics/source/857","Salt Lake Tribune","","The joy of watching Cars is also its message: It's the journey that counts, not just the destination.",1512880,"POSITIVE","3.5/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-09","Carol Cling","/critics/carol-cling","fresh",True,False,False,False,"/critics/source/1029","Las Vegas Review-Journal","http://www.reviewjournal.com/lvrj_home/2006/Jun-09-Fri-2006/weekly/7804479.html","... every time Cars looks like it's running off the road, its visual wit -- and its all-star vocal cast -- save the day.",1512884,"POSITIVE","B+","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-09","Angela Baldassarre","/critics/angela-baldassarre","fresh",True,False,False,False,"/critics/source/1523","Sympatico.ca","http://entertainment.sympatico.msn.ca/movies/articles/1374265.armx","Pixar has done it again. The world's most ingenious and respected animation studio has achieved another creative triumph in the hilariously inventive ""Cars.""",1512886,"POSITIVE","","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-09","John Beifuss","/critics/john-beifuss","fresh",True,False,False,False,"/critics/source/1345","Commercial Appeal (Memphis, TN)","","Perhaps the movie's idyllic small town of Radiator Springs should have been depicted through stop-motion or traditional animation, to suggest the limits as well as the appeal of the so-called good old days.",1512887,"POSITIVE","3/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-09","Lawrence Toppman","/critics/lawrence-toppman","fresh",True,False,False,False,"/critics/source/488","Charlotte Observer","","It has the heart and humor of Toy Story, kid-friendly cuddliness of Monsters, Inc. or Finding Nemo, and the kinds of adult gags and action sequences that yield bursts of energy in The Incredibles.",1512891,"POSITIVE","3.5/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-09","Randy Myers","/critics/randy-myers","fresh",True,False,False,False,"/critics/source/542","Contra Costa Times","http://ae.contracostatimes.com/entertainment/ui/cctimes/movie.html?id=618328&reviewId=20964","The script is unfailingly witty, the animation is breathtaking and clever -- the cast of voice actors is spirited and funny, and the direction as accomplished as any film you're likely to see this year.",1512892,"POSITIVE","3.5/4","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
"2006-06-09","Chris Vognar","/critics/chris-vognar","fresh",True,False,False,True,"/critics/source/490","Dallas Morning News","http://www.guidelive.com/pls/portal/url/page/LSDallasPageGroup/MovieDetail?item_id=45569","No other outfit can match Pixar's knack for plucking heartstrings without tearing them off the frets.",1512893,"POSITIVE","B+","36d1101e-542a-33a8-a5d7-dbf4f0fa70d9"
